"","header","link","desc","date","author"
"99","Russia and Belarus prepare for military drills, while Ukraine rejects spying allegations.","/live/2022/02/03/world/ukraine-russia-news/russia-and-belarus-prepare-for-military-drills-while-ukraine-rejects-spying-allegations?searchResultPosition=9",NA,"Feb. 3, 2022","By Ivan Nechepurenko"
"100","Moscow has a staged Ukrainian ‘attack’ in the works, complete with video, the U.S. says.","/live/2022/02/03/world/russia-ukraine-xi-putin/a-staged-ukrainian-attack-complete-with-video-is-in-the-works-by-moscow-the-us-says?searchResultPosition=10",NA,"Feb. 3, 2022","By Julian E. Barnes"
"101","With a missile shot, Ukraine sends a public warning to Russia.","/2022/02/03/world/europe/ukraine-american-missile-demonstration.html?searchResultPosition=1","As the United States and others step up military aid to Ukraine, the deliveries are more overt, and Ukraine is staging public weapons demonstrations for the media.","Feb. 4, 2022","By Maria Varenikova"
"102","Russian Troops in Final Stages of Readiness Add to Worries for Ukraine","/2022/02/04/world/europe/russian-troops-ukraine-crimean-peninsula.html?searchResultPosition=2","Though the Kremlin’s intentions are unclear, Ukrainian officials are newly worried about the Crimean Peninsula, where Russia has deployed 10,000 additional troops, they said.","Feb. 4, 2022","By Michael Schwirtz"
"103","In Beijing, Olympic Spectacle and Global Power Games","/2022/02/04/world/asia/olympics-beijing-xi-putin.html?searchResultPosition=3","The opening of the Winter Games gave Xi Jinping and Vladimir V. Putin a chance to cement their partnership against Western censure.","Feb. 4, 2022","By Chris Buckley and Steven Lee Myers"
"104","Turkey’s Erdogan tests positive for the coronavirus, two days after meeting with Ukraine’s president.","/live/2022/02/05/world/covid-test-vaccine-cases/turkey-erdogan-covid?searchResultPosition=4",NA,"Feb. 5, 2022","By Safak Timur"
"105","On Ukraine, Many Russians Have No Doubt: It’s the Fault of the U.S.","/2022/02/04/world/europe/russia-public-opinion-ukraine-us-nato.html?searchResultPosition=5","The idea that the U.S. and NATO are fomenting the crisis between Russia and Ukraine is hammered home daily by the Kremlin’s propaganda machine.","Feb. 4, 2022","By Ivan Nechepurenko and Valerie Hopkins"
"106","If Putin Wants War, His Troops Are Nearly Ready","/interactive/2022/02/04/world/europe/ukraine-russia-military-buildup.html?searchResultPosition=6","There is a massive deployment of Russian troops and weapons at the border with Ukraine. Michael Schwirtz is reporting on the buildup.","Feb. 4, 2022","By Michael Schwirtz"
"107","A Ukraine conflict could embolden China as it contemplates Taiwan.","/live/2022/02/03/world/russia-ukraine-xi-putin/a-ukraine-conflict-could-embolden-china-with-taiwan?searchResultPosition=7",NA,"Feb. 4, 2022","By Steven Lee Myers"
"108","A Ukrainian assessment says that Russia’s military is nearly ready for a full invasion.","/live/2022/02/03/world/russia-ukraine-xi-putin/a-ukrainian-assessment-says-that-russias-military-is-nearly-ready-for-a-full-invasion?searchResultPosition=8",NA,"Feb. 4, 2022","By Michael Schwirtz"
"109","As diplomatic push continues, Macron will travel to Russia and Ukraine next week.","/live/2022/02/03/world/russia-ukraine-xi-putin/as-diplomatic-push-continues-macron-will-travel-to-russia-and-ukraine-next-week?searchResultPosition=9",NA,"Feb. 4, 2022","By Aurelien Breeden, Ivan Nechepurenko and Shashank Bengali"
"110","Belarus, a Russian ally bordering Ukraine, may host nuclear arms again.","/live/2022/02/03/world/russia-ukraine-xi-putin/belarus-a-russian-ally-bordering-ukraine-may-host-nuclear-arms-again?searchResultPosition=10",NA,"Feb. 4, 2022","By Rick Gladstone"
"111","Putin Warns the West and Ukraine, but Keeps His Intentions a Mystery","/2022/02/07/world/europe/putin-macron-russia-france-ukraine.html?searchResultPosition=1","President Vladimir Putin said diplomatic ideas raised in a meeting by French President Emmanuel Macron were worth pursuing, but did not rule out a Russian invasion of Ukraine.","Feb. 7, 2022","By Anton Troianovski, Roger Cohen and Katie Rogers"
"112","Macron Tries to Avert a European War and Reshape European Security","/2022/02/06/world/europe/ukraine-russia-macron.html?searchResultPosition=2","The French president’s shuttle diplomacy this week in Moscow and Kyiv will be a delicate exercise, given European reservations and American resolve.","Feb. 6, 2022","By Roger Cohen and Andrew E. Kramer"
"113","Both Sides of Taiwan Strait Are Closely Watching Ukraine’s Crisis","/2022/02/07/world/asia/taiwan-china-ukraine-russia.html?searchResultPosition=3","Taiwan knows what it’s like to have an overbearing neighbor. China wonders how forcefully Western powers might react to a Russian invasion.","Feb. 7, 2022","By Steven Lee Myers and Amy Qin"
"114","Germany’s ‘Invisible’ Chancellor Heads to Washington Amid Fierce Criticism","/2022/02/06/world/europe/olaf-scholz-biden-ukraine-russia.html?searchResultPosition=4","Olaf Scholz will try to repair Germany’s credibility in the Ukraine crisis when he meets President Biden on Monday. Next on his agenda: Kyiv and Moscow.","Feb. 6, 2022","By Katrin Bennhold"
"115","Putin and Macron meet in a diplomatic bid to resolve Russia’s standoff with Ukraine.","/live/2022/02/07/world/russia-ukraine-news/putin-and-macron-meet-in-a-diplomatic-bid-to-resolve-russias-standoff-with-ukraine?searchResultPosition=5",NA,"Feb. 7, 2022","By Anton Troianovski and Roger Cohen"
"116","Germany’s new chancellor has been missing in action on Ukraine.","/live/2022/02/07/world/russia-ukraine-news/germanys-new-chancellor-has-been-missing-in-action-on-ukraine?searchResultPosition=6",NA,"Feb. 7, 2022","By Katrin Bennhold"
"117","In Moscow, many Russians blame the U.S. for fueling the conflict with Ukraine.","/live/2022/02/07/world/russia-ukraine-news/in-moscow-many-russians-blame-the-us-for-fueling-the-conflict-with-ukraine?searchResultPosition=7",NA,"Feb. 7, 2022","By Ivan Nechepurenko and Valerie Hopkins"
"118","The Ukraine crisis highlights strategic calculations in China and Taiwan.","/live/2022/02/07/world/russia-ukraine-news/the-ukraine-crisis-highlights-strategic-calculations-in-china-and-taiwan?searchResultPosition=8",NA,"Feb. 7, 2022","By Steven Lee Myers and Amy Qin"
"119","See how Russia’s troops are nearly ready to mount an attack.","/live/2022/02/07/world/russia-ukraine-news/see-how-russias-troops-are-nearly-ready-to-mount-an-attack?searchResultPosition=9",NA,"Feb. 7, 2022","By Michael Schwirtz"
"120","Macron meets Putin in Moscow, aiming for a de-escalation.","/2022/02/07/world/europe/macron-heads-to-moscow-aiming-for-a-de-escalation.html?searchResultPosition=10",NA,"Feb. 7, 2022","By Roger Cohen, Ivan Nechepurenko, Aurelien Breeden, Shashank Bengali and Anton Troianovski"
"121","Finns Don’t Wish ‘Finlandization’ on Ukraine (or Anyone)","/2022/02/09/world/europe/finlandization-ukraine-russia-nato.html?searchResultPosition=1","The Cold War term for a kind of stifled sovereignty has gained attention as a possible solution to the standoff with Russia. But the nation it’s named for would rather forget about it.","Feb. 9, 2022","By Jason Horowitz"
"122","Putin Is Operating on His Own Timetable, and It May Be a Long One","/2022/02/08/world/europe/ukraine-putin-russia.html?searchResultPosition=2","The standoff between Russia and the West over Ukraine could turn into a drawn-out and dangerous diplomatic slog toward a difficult settlement.","Feb. 8, 2022","By Anton Troianovski"
"123","Life Under the Specter of War: Images From Ukraine","/2022/02/09/world/europe/ukraine-photos.html?searchResultPosition=3","With Russian forces menacing from three sides, Ukrainians are stoically keeping to their daily routines, but reminders of the looming threat are getting hard to avoid. ","Feb. 9, 2022","By Brendan Hoffman, Tyler Hicks and Marc Santora"
"124","‘Finlandization’ of Ukraine is part of the diplomatic discourse. But what does that mean?","/2022/02/08/world/europe/ukraine-russia-finlandization.html?searchResultPosition=4","During the Cold War, Finland promised not to join NATO and let Moscow influence its affairs — the kinds of concessions Ukraine is resisting.","Feb. 8, 2022","By Cora Engelbrecht"
"125","What Are the Minsk Accords, and Could They Defuse the Ukraine Crisis?","/2022/02/08/world/russia-ukraine-minsk-accords.html?searchResultPosition=5","European diplomats are exploring whether a seven-year-old negotiating channel, initially intended to resolve a conflict in eastern Ukraine, can be repurposed to calm a wider crisis.","Feb. 8, 2022","By Andrew E. Kramer"
"126","In Ukraine Crisis, Putin Faces a Stark Choice","/2022/02/09/world/europe/russia-ukraine-putin.html?searchResultPosition=6","Russia can seize control over Ukraine or keep strong economic ties to Europe. It will be hard to do both.","Feb. 9, 2022","By Steven Erlanger"
"127","Europe Calls for Peace, but Not at Any Price","/2022/02/08/world/europe/ukraine-russia-macron-scholz-duda-putin-biden.html?searchResultPosition=7","Two days of intense diplomacy on both sides of the Atlantic leave the standoff over Ukraine with Russia frozen in place.","Feb. 8, 2022","By Roger Cohen"
"128","Some in Ukraine, a former nuclear power, now regret disarmament.","/2022/02/20/world/europe/some-in-ukraine-a-former-nuclear-power-now-regret-disarmament.html?searchResultPosition=8","“Ukraine has received security guarantees for abandoning the world’s third nuclear capability,” Mr. Zelensky said. “We don’t have that weapon. We also have no security.”","Feb. 8, 2022","By William J. Broad"
"129","Ukraine says it will not compromise its sovereignty in talks involving Russia.","/live/2022/02/08/world/ukraine-russia-news/ukraine-says-it-will-not-compromise-its-sovereignty-in-talks-involving-russia?searchResultPosition=9",NA,"Feb. 8, 2022","By Andrew E. Kramer"
"130","A Times video team embedded with soldiers at the frontline in eastern Ukraine.","/live/2022/02/08/world/ukraine-russia-news/a-times-video-team-embedded-with-soldiers-at-the-frontline-in-eastern-ukraine?searchResultPosition=10",NA,"Feb. 8, 2022","By Brent McDonald, Yousur Al-Hlou, Andriy Dubchak and Dmitriy Khavin"
"131","White House Warns Russian Invasion of Ukraine Could Happen at Any Time","/2022/02/11/world/europe/ukraine-russia-diplomacy.html?searchResultPosition=1","A host of countries, including the United States, has told their citizens to leave Ukraine immediately.","Feb. 11, 2022","By Katie Rogers and Andrew E. Kramer"
"132","With Buildup on Land and Sea, Russia Closes in on Ukraine","/2022/02/10/world/europe/russia-ukraine-military-deployment.html?searchResultPosition=2","Military drills in Belarus, deployments in western Russia and Crimea, and planned naval exercises in the Black Sea gave an ominous undertone to a continuing diplomatic scramble.","Feb. 10, 2022","By Anton Troianovski"
"133","New satellite images show more Russian forces massing on three sides of Ukraine.","/2022/02/10/world/europe/russia-ukraine-forces.html?searchResultPosition=3","The Russian buildup includes more forces in Crimea, western Russia and Belarus, adding to fears that Russia could invade Ukraine.","Feb. 10, 2022","By Christoph Koettl"
"134","Boris Johnson warns that the Ukraine crisis is reaching a perilous moment.","/2022/02/10/world/europe/boris-johnson-ukraine-crisis.html?searchResultPosition=4","Britain said it was readying 1,000 more troops to support NATO allies in case of a humanitarian crisis caused by Russian aggression against Ukraine.","Feb. 10, 2022","By Stephen Castle"
"135","The Pentagon is sending 3,000 more troops to Poland.","/2022/02/11/world/europe/us-troops-poland.html?searchResultPosition=5","The Biden administration has ruled out sending U.S. troops to defend Ukraine, but has increased deployments to NATO countries in Eastern Europe that are wary of Russia.","Feb. 11, 2022","By Eric Schmitt"
"136","Armed Nationalists in Ukraine Pose a Threat Not Just to Russia","/2022/02/10/world/europe/ukraine-nationalism-russia-invasion.html?searchResultPosition=6","Kyiv is encouraging the arming of nationalist paramilitary groups to thwart a Russian invasion. But they could also destabilize the government if it agrees to a peace deal they reject.","Feb. 10, 2022","By Andrew E. Kramer"
"137","U.S. intelligence says Putin has accelerated his timetable and could invade within days.","/2022/02/11/world/europe/president-biden-is-holding-a-call-with-nato-and-eu-leaders-to-discuss-russia-and-ukraine.html?searchResultPosition=7","Secretary of State Antony J. Blinken said at a news conference in Melbourne on Friday that a Russian invasion could even occur before the Winter Olympics in Beijing end on Feb. 20.","Feb. 11, 2022",NA
